mapping_type,alz_original_column,mapped_genus,mia_column,used_in_model,notes
alz_only_padded_in_miagb,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Paracandidimonas,Paracandidimonas,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Paraclostridium,Paraclostridium,Paraclostridium,True,Exact genus match
exact_match,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Paraeggerthella,Paraeggerthella,Paraeggerthella,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parafannyhessea,Parafannyhessea,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella,Paraprevotella,Paraprevotella,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Parascardovia,Parascardovia,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella,Parasutterella,Parasutterella,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Paratractidigestivibacter,Paratractidigestivibacter,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parolsenella,Parolsenella,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Parvibacter,Parvibacter,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas,Parvimonas,Parvimonas,True,Exact genus match
exact_match,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus,Pediococcus,Pediococcus,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Peptacetobacter,Peptacetobacter,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus,Peptoniphilus,Peptoniphilus,True,Exact genus match
exact_match,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Peptostreptococcus,Peptostreptococcus,Peptostreptococcus,True,Exact genus match
exact_match,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium,Phascolarctobacterium,Phascolarctobacterium,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola,Phocaeicola,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Phocea,Phocea,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Phoenicibacter,Phoenicibacter,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas,Porphyromonas,Porphyromonas,True,Exact genus match
exact_match,k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,Prevotella,Prevotella,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotellamassilia,Prevotellamassilia,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium,Propionibacterium,Propionibacterium,True,Exact genus match
exact_match,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus,Proteus,Proteus,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Provencibacterium,Provencibacterium,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Providencia,Providencia,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Pseudocitrobacter,Pseudocitrobacter,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pseudoflavonifractor,Pseudoflavonifractor,Pseudoflavonifractor,True,Exact genus match
exact_match,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas,Pseudomonas,Pseudomonas,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pseudoruminococcus,Pseudoruminococcus,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter,Psychrobacter,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae|g__Puniceicoccaceae_unclassified,Puniceicoccaceae_unclassified,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pygmaiobacter,Pygmaiobacter,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Pyramidobacter,Pyramidobacter,Pyramidobacter,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Qiania,Qiania,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Qingrenia,Qingrenia,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella,Raoultella,Raoultella,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Raoultibacter,Raoultibacter,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenella,Rikenella,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenellaceae_unclassified,Rikenellaceae_unclassified,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia,Romboutsia,Romboutsia,True,Exact genus match
exact_match,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia,Roseburia,Roseburia,True,Exact genus match
exact_match,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Rothia,Rothia,Rothia,True,Exact genus match
exact_match,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Rubneribacter,Rubneribacter,Rubneribacter,True,Exact genus match
exact_match,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus,Ruminococcus,Ruminococcus,True,Exact genus match
exact_match,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruthenibacterium,Ruthenibacterium,Ruthenibacterium,True,Exact genus match
alz_only_padded_in_miagb,k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces,Saccharomyces,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Saezia,Saezia,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Salmonella,Salmonella,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides,Sanguibacteroides,Sanguibacteroides,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Sarcina,Sarcina,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia,Scardovia,Scardovia,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia,Schaalia,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Secundilactobacillus,Secundilactobacillus,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Segatella,Segatella,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas,Selenomonas,Selenomonas,True,Exact genus match
exact_match,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Sellimonas,Sellimonas,Sellimonas,True,Exact genus match
exact_match,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Senegalimassilia,Senegalimassilia,Senegalimassilia,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Shuttleworthia,Shuttleworthia,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Simiaoa,Simiaoa,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia,Slackia,Slackia,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia,Sneathia,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium,Solobacterium,Solobacterium,True,Exact genus match
exact_match,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus,Staphylococcus,Staphylococcus,True,Exact genus match
exact_match,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,Streptococcus,Streptococcus,True,Exact genus match
exact_match,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas,Succinatimonas,Succinatimonas,True,Exact genus match
exact_match,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella,Sutterella,Sutterella,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Terrisporobacter,Terrisporobacter,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Thermophilibacter,Thermophilibacter,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Tractidigestivibacter,Tractidigestivibacter,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Traorella,Traorella,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Tropherymataceae|g__Tropheryma,Tropheryma,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae|g__Turicibacter,Turicibacter,Turicibacter,True,Exact genus match
exact_match,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Turicimonas,Turicimonas,Turicimonas,True,Exact genus match
exact_match,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Tyzzerella,Tyzzerella,Tyzzerella,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Vagococcus,Vagococcus,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Varibaculum,Varibaculum,Varibaculum,True,Exact genus match
exact_match,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella,Veillonella,Veillonella,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonellaceae_unclassified,Veillonellaceae_unclassified,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Velocimicrobium,Velocimicrobium,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Vescimonas,Vescimonas,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio,Vibrio,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis,Victivallis,Victivallis,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Wansuia,Wansuia,,True,Absent in MiaGB; MiaGB value padded with 0
exact_match,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Weissella,Weissella,Weissella,True,Exact genus match
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Wujia,Wujia,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Yanshouia,Yanshouia,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Yeguiaceae|g__Yeguia,Yeguia,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Youxingia,Youxingia,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Zhenhengia,Zhenhengia,,True,Absent in MiaGB; MiaGB value padded with 0
alz_only_padded_in_miagb,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Zhenpiania,Zhenpiania,,True,Absent in MiaGB; MiaGB value padded with 0
mia_only_padded_in_alz,,Absiella,Absiella,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Acetobacter,Acetobacter,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Asaccharobacter,Asaccharobacter,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Atopobium,Atopobium,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Azospirillum,Azospirillum,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Bacillus,Bacillus,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Candidatus_Melainabacteria_unclassified,Candidatus_Melainabacteria_unclassified,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Cardiobacterium,Cardiobacterium,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Catabacter,Catabacter,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Clavibacter,Clavibacter,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Clostridiales_Family_XIII_Incertae_Sedis_unclassified,Clostridiales_Family_XIII_Incertae_Sedis_unclassified,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Clostridiales_unclassified,Clostridiales_unclassified,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Coraliomargarita,Coraliomargarita,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Corallococcus,Corallococcus,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Cryptobacterium,Cryptobacterium,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Desulfovibrionaceae_unclassified,Desulfovibrionaceae_unclassified,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Eikenella,Eikenella,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Enterorhabdus,Enterorhabdus,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Harryflintia,Harryflintia,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Kingella,Kingella,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Kocuria,Kocuria,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Lentisphaerae_unclassified,Lentisphaerae_unclassified,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Massiliomicrobiota,Massiliomicrobiota,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Mycoplasma,Mycoplasma,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Peptostreptococcaceae_unclassified,Peptostreptococcaceae_unclassified,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Proteobacteria_unclassified,Proteobacteria_unclassified,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Pseudopropionibacterium,Pseudopropionibacterium,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Pseudoramibacter,Pseudoramibacter,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Ruminococcaceae_unclassified,Ruminococcaceae_unclassified,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Rummeliibacillus,Rummeliibacillus,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Stomatobaculum,Stomatobaculum,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Subdoligranulum,Subdoligranulum,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Tannerella,Tannerella,True,Absent in AlzBiom; AlzBiom value padded with 0
mia_only_padded_in_alz,,Victivallales_unclassified,Victivallales_unclassified,True,Absent in AlzBiom; AlzBiom value padded with 0
near_match_audit_only,,Massilimicrobiota,Massiliomicrobiota,False,Similarity 0.971; not mapped because exact matching only
near_match_audit_only,,Clostridia_unclassified,Clostridiales_unclassified,False,Similarity 0.939; not mapped because exact matching only
near_match_audit_only,,Acinetobacter,Acetobacter,False,Similarity 0.917; not mapped because exact matching only
near_match_audit_only,,Clostridiaceae_unclassified,Clostridiales_unclassified,False,Similarity 0.906; not mapped because exact matching only
near_match_audit_only,,Rikenella,Eikenella,False,Similarity 0.889; not mapped because exact matching only
near_match_audit_only,,Eubacteriales_Family_XIII_Incertae_Sedis_unclassified,Clostridiales_Family_XIII_Incertae_Sedis_unclassified,False,Similarity 0.887; not mapped because exact matching only
near_match_audit_only,,Puniceicoccaceae_unclassified,Ruminococcaceae_unclassified,False,Similarity 0.842; not mapped because exact matching only
near_match_audit_only,,Bacteria_unclassified,Proteobacteria_unclassified,False,Similarity 0.833; not mapped because exact matching only
